ID,Postal_Code,Locality,Type_of_property,Subtype_of_property,Price,Type_of_sale,Number_of_rooms,Living_Area,Fully_equipped_kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_land,Number_of_facades,Swimming_pool,State_of_the_building,Surface_area_plot_land
20282366.0,9830.0,Sint-Martens-Latem,APARTMENT,GROUND_FLOOR,399000.0,Not specified,3.0,145.0,Does not specify,2,1,0,10.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20257775.0,9830.0,Sint-Martens-Latem,APARTMENT,GROUND_FLOOR,399000.0,Not specified,3.0,145.0,Does not specify,2,1,0,10.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20290836.0,1600.0,Sint-Pieters-Leeuw,APARTMENT,APARTMENT,430000.0,Not specified,3.0,123.0,HYPER_EQUIPPED,1,1,0,14.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20253180.0,1050.0,Brussel,APARTMENT,GROUND_FLOOR,495000.0,Not specified,3.0,138.0,HYPER_EQUIPPED,1,1,0,7.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20259540.0,1160.0,Auderghem,APARTMENT,PENTHOUSE,500000.0,Not specified,2.0,94.0,INSTALLED,2,1,0,6.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20269678.0,1050.0,Bruxelles-Quartier Louise,APARTMENT,APARTMENT,525000.0,Not specified,2.0,130.0,INSTALLED,1,1,0,11.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20147607.0,1050.0,Brussel,APARTMENT,APARTMENT,549000.0,Under_Option,2.0,100.0,HYPER_EQUIPPED,1,1,0,15.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20322404.0,1050.0,Bruxelles,HOUSE,HOUSE,595000.0,Newly_Built,4.0,196.0,HYPER_EQUIPPED,1,1,0,24.0,0,10.0,205.0,3.0,1,Does not specify,205.0
20256461.0,1160.0,Oudergem,APARTMENT,DUPLEX,615000.0,Not specified,4.0,200.0,HYPER_EQUIPPED,1,1,0,12.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20258155.0,1310.0,La Hulpe,APARTMENT,APARTMENT,700000.0,Not specified,3.0,195.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20285275.0,8300.0,KNOKKE,APARTMENT,APARTMENT,795000.0,Not specified,3.0,112.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20259538.0,1160.0,Auderghem,APARTMENT,PENTHOUSE,810000.0,Not specified,3.0,141.0,INSTALLED,2,1,0,11.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20219571.0,1050.0,Brussel,APARTMENT,APARTMENT,840000.0,Not specified,3.0,160.0,HYPER_EQUIPPED,1,1,0,10.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20252858.0,1200.0,bruxelles,APARTMENT,DUPLEX,995000.0,Not specified,3.0,184.0,HYPER_EQUIPPED,1,1,0,5.0,0,96.0,0.0,1.0,0,Does not specify,0.0
20115972.0,4101.0,Seraing,HOUSE,HOUSE,225000.0,Under_Option,3.0,130.0,INSTALLED,1,1,0,50.0,0,100.0,210.0,2.0,1,AS_NEW,210.0
20325828.0,8000.0,Brugge,HOUSE,HOUSE,270000.0,Not specified,4.0,214.0,INSTALLED,1,1,0,0.0,1,0.0,1120.0,3.0,0,GOOD,1120.0
20236824.0,3090.0,Overijse,HOUSE,VILLA,535000.0,Not specified,4.0,213.0,INSTALLED,1,1,0,21.0,0,1521.0,2177.0,4.0,1,TO_BE_DONE_UP,2177.0
20128134.0,7333.0,Tertre,HOUSE,HOUSE,89000.0,Not specified,3.0,128.0,SEMI_EQUIPPED,2,1,0,20.0,0,350.0,440.0,4.0,0,TO_RESTORE,440.0
20307245.0,7080.0,Frameries,HOUSE,HOUSE,280000.0,Not specified,3.0,144.0,INSTALLED,1,1,1,0.0,0,226.0,400.0,3.0,0,GOOD,400.0
20303266.0,9230.0,Wetteren,HOUSE,HOUSE,349000.0,Not specified,3.0,218.0,INSTALLED,1,1,1,0.0,0,433.0,433.0,4.0,0,TO_BE_DONE_UP,433.0
20305470.0,3830.0,Wellen,HOUSE,HOUSE,399000.0,Not specified,4.0,245.0,INSTALLED,2,1,1,0.0,1,0.0,733.0,1.0,0,Does not specify,733.0
20312076.0,1160.0,auderghem,APARTMENT,APARTMENT,735000.0,Newly_Built,2.0,133.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311887.0,8560.0,Wevelgem,APARTMENT,GROUND_FLOOR,265000.0,Not specified,2.0,98.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311884.0,9000.0,Gent,APARTMENT,TRIPLEX,320000.0,Not specified,3.0,113.0,INSTALLED,1,1,0,16.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311882.0,1050.0,Ixelles,APARTMENT,APARTMENT,199000.0,Not specified,2.0,92.0,Does not specify,2,1,0,3.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311880.0,1160.0,auderghem,APARTMENT,APARTMENT,745000.0,Newly_Built,3.0,136.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311879.0,1160.0,auderghem,APARTMENT,APARTMENT,780000.0,Newly_Built,3.0,148.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20312107.0,5580.0,Rochefort,HOUSE,HOUSE,320000.0,Not specified,4.0,370.0,INSTALLED,2,1,0,0.0,1,0.0,0.0,1.0,0,AS_NEW,0.0
20007525.0,6730.0,Tintigny,HOUSE,HOUSE,260000.0,Not specified,3.0,120.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311877.0,6900.0,Marche-en-Famenne,APARTMENT,APARTMENT,119000.0,Not specified,1.0,82.0,Does not specify,1,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311875.0,8560.0,Wevelgem,APARTMENT,APARTMENT,214000.0,Not specified,1.0,89.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311874.0,1850.0,Grimbergen,HOUSE,HOUSE,675000.0,Not specified,4.0,213.0,SEMI_EQUIPPED,2,1,0,7.0,1,0.0,259.0,3.0,0,TO_BE_DONE_UP,259.0
20310937.0,1850.0,Grimbergen,HOUSE,HOUSE,349000.0,Not specified,3.0,150.0,SEMI_EQUIPPED,2,1,0,0.0,1,0.0,65.0,2.0,0,TO_BE_DONE_UP,65.0
20311873.0,8560.0,Wevelgem,APARTMENT,APARTMENT,209000.0,Not specified,1.0,86.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311867.0,5590.0,Ciney,HOUSE,HOUSE,395000.0,Not specified,5.0,229.0,INSTALLED,2,0,0,0.0,0,1525.0,1525.0,4.0,0,Does not specify,1525.0
20311870.0,2180.0,Ekeren,HOUSE,HOUSE,189000.0,Not specified,2.0,103.0,SEMI_EQUIPPED,2,1,0,0.0,1,0.0,0.0,2.0,0,TO_RENOVATE,0.0
20311864.0,1080.0,Bruxelles,APARTMENT,APARTMENT,135000.0,Not specified,1.0,50.0,INSTALLED,1,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311856.0,2800.0,Mechelen,HOUSE,HOUSE,399000.0,Not specified,3.0,165.0,INSTALLED,2,1,1,0.0,0,29.0,132.0,3.0,0,JUST_RENOVATED,132.0
20289919.0,6800.0,Libramont,APARTMENT,APARTMENT,263000.0,Newly_Built,2.0,76.0,INSTALLED,1,1,0,11.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20139853.0,6800.0,Libramont,APARTMENT,APARTMENT,292000.0,Newly_Built,3.0,98.0,INSTALLED,1,1,0,9.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311852.0,8560.0,Wevelgem,HOUSE,HOUSE,355000.0,Not specified,3.0,110.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311847.0,8670.0,Koksijde,HOUSE,HOUSE,299000.0,Not specified,3.0,192.0,Does not specify,1,1,1,0.0,1,0.0,65.0,2.0,1,Does not specify,65.0
20311845.0,8940.0,Geluwe,HOUSE,HOUSE,249000.0,Not specified,5.0,218.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311843.0,7700.0,Mouscron,HOUSE,HOUSE,165000.0,Not specified,3.0,142.0,HYPER_EQUIPPED,1,1,0,20.0,0,180.0,0.0,1.0,1,GOOD,0.0
20305577.0,2580.0,Putte,HOUSE,HOUSE,425000.0,Not specified,3.0,157.0,HYPER_EQUIPPED,2,1,0,0.0,1,0.0,631.0,1.0,0,Does not specify,631.0
20306430.0,7500.0,Tournai,HOUSE,HOUSE,450000.0,Not specified,3.0,230.0,INSTALLED,2,1,0,20.0,0,100.0,100.0,2.0,1,JUST_RENOVATED,100.0
20117604.0,2830.0,Willebroek,HOUSE,VILLA,459000.0,Not specified,3.0,153.0,INSTALLED,2,1,1,0.0,1,0.0,694.0,4.0,0,JUST_RENOVATED,694.0
20305968.0,9040.0,Gent,HOUSE,VILLA,584000.0,Not specified,4.0,200.0,Does not specify,2,0,0,35.0,0,656.0,847.0,4.0,0,AS_NEW,847.0
20306721.0,8400.0,Oostende,HOUSE,HOUSE,795000.0,Not specified,3.0,324.0,INSTALLED,2,0,0,55.0,0,425.0,1011.0,4.0,1,AS_NEW,1011.0
20308310.0,9450.0,Denderhoutem,APARTMENT,APARTMENT,150000.0,Not specified,2.0,55.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20307933.0,1640.0,St Genesius Rode,APARTMENT,APARTMENT,199000.0,Not specified,1.0,50.0,INSTALLED,1,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20306617.0,8400.0,Oostende,APARTMENT,APARTMENT,259000.0,Not specified,2.0,85.0,INSTALLED,2,1,0,1.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20308457.0,4100.0,Seraing,APARTMENT,APARTMENT,278000.0,Not specified,3.0,105.0,Does not specify,1,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20305718.0,8400.0,Oostende,APARTMENT,APARTMENT,295000.0,Not specified,2.0,78.0,INSTALLED,2,1,0,21.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20308148.0,8400.0,Oostende,APARTMENT,APARTMENT,339000.0,Not specified,2.0,100.0,INSTALLED,2,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20323323.0,1400.0,Nivelles,APARTMENT,DUPLEX,135000.0,Not specified,2.0,80.0,INSTALLED,1,1,0,4.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20323809.0,8800.0,Roeselare,APARTMENT,APARTMENT,165000.0,Not specified,3.0,104.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20270350.0,3580.0,Beringen,APARTMENT,APARTMENT,249000.0,Not specified,2.0,92.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20324009.0,8460.0,Oudenburg,APARTMENT,DUPLEX,269000.0,Not specified,3.0,108.0,Does not specify,2,1,0,4.0,0,22.0,0.0,1.0,0,Does not specify,0.0
20323907.0,3150.0,Haacht,APARTMENT,APARTMENT,389000.0,Not specified,2.0,98.0,HYPER_EQUIPPED,2,1,0,28.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20323382.0,8300.0,Knokke,APARTMENT,APARTMENT,749000.0,Not specified,2.0,93.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20323334.0,8300.0,Knokke-Heist,APARTMENT,APARTMENT,849000.0,Not specified,2.0,95.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20310535.0,8300.0,Knokke-Heist,HOUSE,HOUSE,1490000.0,Newly_Built,3.0,404.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20236415.0,7800.0,Ath,HOUSE,COUNTRY_COTTAGE,185000.0,Not specified,4.0,260.0,SEMI_EQUIPPED,2,1,0,0.0,0,1400.0,1671.0,4.0,0,TO_RENOVATE,1671.0
20283298.0,1200.0,Woluwe-St-Lambert,APARTMENT,APARTMENT,315000.0,Not specified,2.0,75.0,INSTALLED,1,1,0,10.0,0,80.0,0.0,1.0,0,Does not specify,0.0
20283299.0,1200.0,Woluwe-St-Lambert,APARTMENT,APARTMENT,315000.0,Not specified,2.0,75.0,INSTALLED,1,1,0,10.0,0,80.0,0.0,1.0,0,Does not specify,0.0
20311836.0,2800.0,Mechelen,HOUSE,HOUSE,875000.0,Not specified,5.0,415.0,INSTALLED,2,1,1,0.0,0,1202.0,2755.0,4.0,0,GOOD,2755.0
20311846.0,7100.0,La Louvière,APARTMENT,APARTMENT,139000.0,Not specified,2.0,90.0,INSTALLED,1,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311824.0,9800.0,St-Martens-Leerne,HOUSE,HOUSE,587000.0,Not specified,4.0,200.0,SEMI_EQUIPPED,2,1,1,0.0,1,0.0,51.0,2.0,0,TO_BE_DONE_UP,51.0
20311850.0,9800.0,St-Martens-Leerne,HOUSE,APARTMENT_BLOCK,587000.0,Not specified,4.0,200.0,SEMI_EQUIPPED,2,1,1,0.0,1,0.0,51.0,2.0,0,TO_BE_DONE_UP,51.0
20311823.0,1330.0,Rixensart,HOUSE,HOUSE,565000.0,Not specified,3.0,175.0,HYPER_EQUIPPED,1,0,0,20.0,0,525.0,525.0,4.0,1,AS_NEW,525.0
20293886.0,4100.0,Seraing,HOUSE,MIXED_USE_BUILDING,239000.0,Not specified,2.0,175.0,INSTALLED,2,1,1,0.0,1,0.0,135.0,2.0,1,GOOD,135.0
20311819.0,2600.0,Berchem,APARTMENT,APARTMENT,395000.0,Not specified,3.0,129.0,INSTALLED,2,1,0,12.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311818.0,7100.0,La Louvière,HOUSE,HOUSE,259000.0,Not specified,3.0,120.0,INSTALLED,2,0,0,0.0,1,0.0,189.0,2.0,0,Does not specify,189.0
20311817.0,7700.0,Mouscron,APARTMENT,APARTMENT,229000.0,Not specified,3.0,115.0,INSTALLED,1,1,0,4.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20193249.0,4030.0,Grivegnée,HOUSE,HOUSE,189000.0,Not specified,2.0,90.0,INSTALLED,1,1,0,8.0,1,0.0,55.0,2.0,1,GOOD,55.0
20311830.0,2610.0,Wilrijk,HOUSE,HOUSE,690000.0,Not specified,5.0,320.0,HYPER_EQUIPPED,1,1,1,0.0,0,350.0,631.0,4.0,0,TO_BE_DONE_UP,631.0
20311814.0,2830.0,Willebroek,APARTMENT,APARTMENT,285000.0,Not specified,3.0,120.0,Does not specify,2,1,0,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311812.0,9220.0,Hamme,HOUSE,HOUSE,410000.0,Not specified,3.0,140.0,HYPER_EQUIPPED,2,1,0,28.0,0,96.0,176.0,2.0,0,Does not specify,176.0
20311811.0,1370.0,Jodoigne,HOUSE,HOUSE,345000.0,Not specified,3.0,185.0,Does not specify,1,1,1,0.0,1,0.0,720.0,2.0,0,Does not specify,720.0
20311808.0,9400.0,Ninove,HOUSE,HOUSE,289000.0,Not specified,4.0,185.0,INSTALLED,1,1,0,0.0,1,0.0,620.0,3.0,1,Does not specify,620.0
20311807.0,3000.0,Leuven,APARTMENT,APARTMENT,346000.0,Not specified,4.0,182.0,HYPER_EQUIPPED,2,1,0,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311806.0,1150.0,Woluwe-Saint-Pierre,HOUSE,HOUSE,598000.0,Not specified,3.0,155.0,INSTALLED,1,1,0,0.0,0,200.0,571.0,4.0,1,TO_RENOVATE,571.0
20311801.0,1910.0,Kampenhout,HOUSE,HOUSE,325000.0,Not specified,4.0,195.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311800.0,8900.0,Ieper,HOUSE,HOUSE,239000.0,Not specified,4.0,107.0,INSTALLED,2,1,0,0.0,1,0.0,87.0,2.0,0,TO_RENOVATE,87.0
20311796.0,8300.0,Knokke - Heist,APARTMENT,APARTMENT,2495000.0,Not specified,3.0,110.0,HYPER_EQUIPPED,2,1,0,7.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311792.0,5004.0,Bouge,HOUSE,MIXED_USE_BUILDING,450000.0,Not specified,4.0,260.0,Does not specify,2,1,0,1.0,1,0.0,0.0,2.0,1,GOOD,0.0
20311791.0,5100.0,Jambes,APARTMENT,APARTMENT,110000.0,Not specified,1.0,59.0,NOT_INSTALLED,1,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311790.0,5100.0,Jambes,APARTMENT,APARTMENT,165000.0,Not specified,2.0,80.0,NOT_INSTALLED,1,1,0,40.0,0,150.0,0.0,1.0,0,Does not specify,0.0
20311788.0,3550.0,Heusden-Zolder,HOUSE,HOUSE,430000.0,Newly_Built,3.0,168.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311820.0,8670.0,Koksijde,APARTMENT,APARTMENT,209000.0,Not specified,3.0,67.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311787.0,8670.0,Koksijde,APARTMENT,APARTMENT,299000.0,Not specified,2.0,87.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311786.0,8670.0,Koksijde,HOUSE,MIXED_USE_BUILDING,369000.0,Not specified,3.0,222.0,Does not specify,0,1,1,0.0,1,0.0,111.0,2.0,1,Does not specify,111.0
20297722.0,5500.0,Dinant,HOUSE,COUNTRY_COTTAGE,120000.0,Not specified,1.0,55.0,Does not specify,0,1,0,20.0,0,200.0,200.0,1.0,0,JUST_RENOVATED,200.0
20295761.0,2000.0,Antwerpen,APARTMENT,FLAT_STUDIO,129000.0,Not specified,1.0,25.0,INSTALLED,2,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20298115.0,4400.0,Flémalle,HOUSE,HOUSE,165000.0,Not specified,3.0,112.0,SEMI_EQUIPPED,2,1,1,0.0,1,0.0,0.0,2.0,0,GOOD,0.0
20296269.0,3600.0,Genk,APARTMENT,APARTMENT,212000.0,Not specified,1.0,84.0,INSTALLED,2,1,0,11.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20296976.0,8570.0,Anzegem,HOUSE,HOUSE,247500.0,Not specified,2.0,175.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20297152.0,8580.0,Avelgem,HOUSE,HOUSE,249000.0,Not specified,3.0,187.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20298061.0,8900.0,Ieper,HOUSE,HOUSE,265000.0,Not specified,2.0,143.0,INSTALLED,1,1,0,0.0,1,0.0,165.0,4.0,1,AS_NEW,165.0
20296262.0,3600.0,Genk,APARTMENT,APARTMENT,267000.0,Not specified,2.0,109.0,INSTALLED,2,1,0,10.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20298645.0,9340.0,Lede,HOUSE,HOUSE,270000.0,Not specified,4.0,208.0,INSTALLED,1,1,0,0.0,0,930.0,1233.0,2.0,1,TO_BE_DONE_UP,1233.0
20294689.0,9700.0,Oudenaarde,HOUSE,HOUSE,299000.0,Not specified,2.0,100.0,HYPER_EQUIPPED,1,1,0,0.0,1,0.0,46.0,2.0,1,AS_NEW,46.0
20296267.0,3600.0,Genk,APARTMENT,PENTHOUSE,325000.0,Not specified,2.0,148.0,INSTALLED,2,1,0,16.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20297397.0,9450.0,Denderhoutem,HOUSE,APARTMENT_BLOCK,350000.0,Not specified,0.0,234.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20297024.0,1060.0,Saint-Gilles,APARTMENT,APARTMENT,410000.0,Under_Option,2.0,105.0,Does not specify,1,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20298710.0,9160.0,Lokeren,HOUSE,BUNGALOW,435000.0,Not specified,5.0,280.0,INSTALLED,1,0,0,0.0,0,965.0,1224.0,4.0,1,TO_BE_DONE_UP,1224.0
20297163.0,8793.0,Waregem,HOUSE,HOUSE,459000.0,Not specified,4.0,206.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20296730.0,1160.0,Oudergem,APARTMENT,APARTMENT,545000.0,Not specified,2.0,117.0,HYPER_EQUIPPED,1,1,0,15.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20296619.0,1160.0,Oudergem,APARTMENT,APARTMENT,545000.0,Not specified,2.0,117.0,HYPER_EQUIPPED,0,1,0,15.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20297178.0,9000.0,Gent,HOUSE,HOUSE,545000.0,Not specified,3.0,223.0,Does not specify,2,1,0,36.0,1,0.0,93.0,1.0,0,Does not specify,93.0
20297891.0,4400.0,Flémalle,HOUSE,EXCEPTIONAL_PROPERTY,675000.0,Not specified,6.0,462.0,INSTALLED,1,1,0,30.0,0,150.0,400.0,2.0,1,GOOD,400.0
20266127.0,6990.0,Hotton,HOUSE,HOUSE,239000.0,Not specified,3.0,233.0,NOT_INSTALLED,1,1,0,0.0,1,0.0,1848.0,4.0,1,TO_RENOVATE,1848.0
20268519.0,1435.0,Corbais,HOUSE,HOUSE,325000.0,Under_Option,4.0,116.0,INSTALLED,2,1,0,20.0,1,0.0,1030.0,4.0,0,GOOD,1030.0
20270326.0,9700.0,Oudenaarde,HOUSE,HOUSE,585000.0,Not specified,4.0,205.0,Does not specify,1,1,0,0.0,1,0.0,1272.0,4.0,0,GOOD,1272.0
20268955.0,1200.0,Woluwe-St-Lambert,HOUSE,HOUSE,880000.0,Under_Option,5.0,273.0,SEMI_EQUIPPED,1,1,0,25.0,0,260.0,353.0,3.0,1,GOOD,353.0
20311276.0,9000.0,Gent,APARTMENT,GROUND_FLOOR,461300.0,Newly_Built,2.0,114.0,HYPER_EQUIPPED,1,1,0,11.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311785.0,1300.0,Wavre,HOUSE,HOUSE,419000.0,Not specified,4.0,145.0,HYPER_EQUIPPED,1,1,0,31.0,1,0.0,0.0,2.0,1,AS_NEW,0.0
20311784.0,8670.0,Koksijde,HOUSE,HOUSE,249000.0,Not specified,3.0,85.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311783.0,1300.0,Wavre,HOUSE,APARTMENT_BLOCK,419000.0,Not specified,4.0,145.0,HYPER_EQUIPPED,1,1,0,31.0,1,0.0,0.0,2.0,1,AS_NEW,0.0
20311782.0,2610.0,Wilrijk,HOUSE,HOUSE,445000.0,Not specified,3.0,192.0,Does not specify,1,1,1,0.0,1,0.0,570.0,2.0,1,Does not specify,570.0
20311780.0,1040.0,Etterbeek,HOUSE,HOUSE,495000.0,Not specified,5.0,270.0,HYPER_EQUIPPED,1,1,0,10.0,1,0.0,104.0,2.0,1,TO_BE_DONE_UP,104.0
20311777.0,9820.0,Merelbeke,HOUSE,HOUSE,328000.0,Not specified,4.0,146.0,SEMI_EQUIPPED,1,1,1,0.0,0,40.0,179.0,2.0,1,TO_RENOVATE,179.0
20311773.0,9820.0,Merelbeke,HOUSE,HOUSE,328000.0,Not specified,4.0,146.0,SEMI_EQUIPPED,1,1,1,0.0,0,40.0,179.0,2.0,1,TO_RENOVATE,179.0
20311772.0,8300.0,Knokke-Heist,APARTMENT,APARTMENT,699000.0,Not specified,3.0,101.0,HYPER_EQUIPPED,1,1,0,9.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311767.0,4101.0,Seraing,HOUSE,MIXED_USE_BUILDING,169900.0,Not specified,2.0,77.0,INSTALLED,2,1,0,20.0,1,0.0,179.0,2.0,1,AS_NEW,179.0
20311765.0,1060.0,Saint Gilles,APARTMENT,APARTMENT,255000.0,Not specified,2.0,91.0,INSTALLED,0,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311763.0,1070.0,Anderlecht,APARTMENT,APARTMENT,260000.0,Not specified,2.0,78.0,SEMI_EQUIPPED,1,1,0,2.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311760.0,7090.0,Braine-le-Comte,HOUSE,VILLA,195000.0,Not specified,2.0,126.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20156324.0,6280.0,Loverval,HOUSE,HOUSE,99000.0,Not specified,2.0,88.0,Does not specify,2,1,1,0.0,0,70.0,210.0,2.0,0,TO_RENOVATE,210.0
20311759.0,4020.0,Liège,HOUSE,APARTMENT_BLOCK,549000.0,Not specified,6.0,227.0,Does not specify,2,1,0,0.0,1,0.0,0.0,2.0,0,GOOD,0.0
20311771.0,2100.0,Deurne,APARTMENT,APARTMENT,259000.0,Not specified,2.0,82.0,HYPER_EQUIPPED,2,1,0,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311753.0,2400.0,Mol,HOUSE,HOUSE,349000.0,Not specified,4.0,180.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311752.0,4101.0,Seraing,HOUSE,MIXED_USE_BUILDING,339000.0,Not specified,3.0,150.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311749.0,8600.0,Diksmuide,APARTMENT,APARTMENT,449000.0,Not specified,2.0,76.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311748.0,4600.0,Visé,HOUSE,VILLA,429000.0,Not specified,4.0,284.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311746.0,1370.0,Jodoigne,HOUSE,HOUSE,195000.0,Under_Option,2.0,100.0,Does not specify,2,1,1,0.0,1,0.0,350.0,4.0,0,TO_RENOVATE,350.0
20311747.0,1370.0,Jodoigne,APARTMENT,APARTMENT,395000.0,Newly_Built,2.0,100.0,INSTALLED,2,1,0,12.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311745.0,5500.0,Dinant,APARTMENT,APARTMENT,120000.0,Not specified,2.0,69.0,Does not specify,2,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20227278.0,1083.0,Ganshoren,HOUSE,HOUSE,395000.0,Not specified,3.0,160.0,Does not specify,2,1,1,0.0,1,0.0,0.0,2.0,0,TO_RENOVATE,0.0
10930067.0,4101.0,Seraing,HOUSE,MIXED_USE_BUILDING,355000.0,Not specified,4.0,160.0,NOT_INSTALLED,1,1,1,0.0,1,0.0,45.0,2.0,1,GOOD,45.0
20311737.0,1160.0,Auderghem,APARTMENT,APARTMENT,265000.0,Not specified,2.0,96.0,HYPER_EQUIPPED,1,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20311735.0,7100.0,La Louvière,HOUSE,APARTMENT_BLOCK,230000.0,Not specified,4.0,170.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20261414.0,9600.0,Ronse,HOUSE,HOUSE,329000.0,Not specified,4.0,252.0,INSTALLED,2,1,0,0.0,1,0.0,120.0,2.0,0,TO_BE_DONE_UP,120.0
20309084.0,9000.0,Gent,HOUSE,HOUSE,410000.0,Newly_Built,3.0,182.0,HYPER_EQUIPPED,1,1,1,0.0,0,88.0,161.0,2.0,1,AS_NEW,161.0
